"Notes"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	"Month"	"Month Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Large Central Metro"	"1"	"2013"	"2013"	"May, 2013"	"2013/05"	"Asthma (J45-J46)"	"GR113-085"	91	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Asthma (J45-J46)"	"GR113-085"	91	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Asthma (J45-J46)"	"GR113-085"	79	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"Asthma (J45-J46)"	"GR113-085"	85	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"Asthma (J45-J46)"	"GR113-085"	111	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"Asthma (J45-J46)"	"GR113-085"	81	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"Asthma (J45-J46)"	"GR113-085"	116	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Asthma (J45-J46)"	"GR113-085"	107	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Asthma (J45-J46)"	"GR113-085"	143	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Asthma (J45-J46)"	"GR113-085"	91	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Asthma (J45-J46)"	"GR113-085"	116	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Asthma (J45-J46)"	"GR113-085"	117	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"May, 2014"	"2014/05"	"Asthma (J45-J46)"	"GR113-085"	86	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Asthma (J45-J46)"	"GR113-085"	94	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Asthma (J45-J46)"	"GR113-085"	66	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Asthma (J45-J46)"	"GR113-085"	90	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Asthma (J45-J46)"	"GR113-085"	88	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Asthma (J45-J46)"	"GR113-085"	81	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Asthma (J45-J46)"	"GR113-085"	102	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Asthma (J45-J46)"	"GR113-085"	101	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Asthma (J45-J46)"	"GR113-085"	136	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Asthma (J45-J46)"	"GR113-085"	127	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Asthma (J45-J46)"	"GR113-085"	100	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Asthma (J45-J46)"	"GR113-085"	88	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"May, 2015"	"2015/05"	"Asthma (J45-J46)"	"GR113-085"	84	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Asthma (J45-J46)"	"GR113-085"	95	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Asthma (J45-J46)"	"GR113-085"	86	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Asthma (J45-J46)"	"GR113-085"	75	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Asthma (J45-J46)"	"GR113-085"	83	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Asthma (J45-J46)"	"GR113-085"	96	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Asthma (J45-J46)"	"GR113-085"	111	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Asthma (J45-J46)"	"GR113-085"	127	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Asthma (J45-J46)"	"GR113-085"	101	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Asthma (J45-J46)"	"GR113-085"	111	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Asthma (J45-J46)"	"GR113-085"	108	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Asthma (J45-J46)"	"GR113-085"	106	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"May, 2016"	"2016/05"	"Asthma (J45-J46)"	"GR113-085"	95	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Asthma (J45-J46)"	"GR113-085"	77	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Asthma (J45-J46)"	"GR113-085"	77	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Asthma (J45-J46)"	"GR113-085"	78	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Asthma (J45-J46)"	"GR113-085"	79	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Asthma (J45-J46)"	"GR113-085"	93	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Asthma (J45-J46)"	"GR113-085"	98	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Asthma (J45-J46)"	"GR113-085"	105	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Asthma (J45-J46)"	"GR113-085"	118	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Asthma (J45-J46)"	"GR113-085"	97	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Asthma (J45-J46)"	"GR113-085"	125	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Asthma (J45-J46)"	"GR113-085"	104	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"May, 2017"	"2017/05"	"Asthma (J45-J46)"	"GR113-085"	91	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Asthma (J45-J46)"	"GR113-085"	91	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Asthma (J45-J46)"	"GR113-085"	87	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Asthma (J45-J46)"	"GR113-085"	72	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Asthma (J45-J46)"	"GR113-085"	87	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Oct., 2017"	"2017/10"	"Asthma (J45-J46)"	"GR113-085"	81	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Asthma (J45-J46)"	"GR113-085"	109	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2017"	"2017"	"Dec., 2017"	"2017/12"	"Asthma (J45-J46)"	"GR113-085"	125	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Asthma (J45-J46)"	"GR113-085"	134	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Asthma (J45-J46)"	"GR113-085"	100	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Asthma (J45-J46)"	"GR113-085"	93	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Asthma (J45-J46)"	"GR113-085"	96	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"May, 2018"	"2018/05"	"Asthma (J45-J46)"	"GR113-085"	92	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Asthma (J45-J46)"	"GR113-085"	66	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Asthma (J45-J46)"	"GR113-085"	87	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Asthma (J45-J46)"	"GR113-085"	77	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Asthma (J45-J46)"	"GR113-085"	77	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Asthma (J45-J46)"	"GR113-085"	101	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Asthma (J45-J46)"	"GR113-085"	104	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Asthma (J45-J46)"	"GR113-085"	112	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Jan., 2019"	"2019/01"	"Asthma (J45-J46)"	"GR113-085"	137	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Feb., 2019"	"2019/02"	"Asthma (J45-J46)"	"GR113-085"	94	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Mar., 2019"	"2019/03"	"Asthma (J45-J46)"	"GR113-085"	99	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Apr., 2019"	"2019/04"	"Asthma (J45-J46)"	"GR113-085"	94	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"May, 2019"	"2019/05"	"Asthma (J45-J46)"	"GR113-085"	89	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Jun., 2019"	"2019/06"	"Asthma (J45-J46)"	"GR113-085"	75	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Jul., 2019"	"2019/07"	"Asthma (J45-J46)"	"GR113-085"	96	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"Asthma (J45-J46)"	"GR113-085"	95	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"Asthma (J45-J46)"	"GR113-085"	73	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"Asthma (J45-J46)"	"GR113-085"	84	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"Asthma (J45-J46)"	"GR113-085"	78	Not Applicable	Not Applicable
	"Large Central Metro"	"1"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"Asthma (J45-J46)"	"GR113-085"	113	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Asthma (J45-J46)"	"GR113-085"	74	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Asthma (J45-J46)"	"GR113-085"	101	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Asthma (J45-J46)"	"GR113-085"	74	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Asthma (J45-J46)"	"GR113-085"	88	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"May, 1999"	"1999/05"	"Asthma (J45-J46)"	"GR113-085"	75	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Asthma (J45-J46)"	"GR113-085"	59	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Asthma (J45-J46)"	"GR113-085"	73	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Asthma (J45-J46)"	"GR113-085"	60	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Asthma (J45-J46)"	"GR113-085"	50	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Asthma (J45-J46)"	"GR113-085"	79	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Asthma (J45-J46)"	"GR113-085"	60	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Asthma (J45-J46)"	"GR113-085"	82	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Jan., 2000"	"2000/01"	"Asthma (J45-J46)"	"GR113-085"	117	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Feb., 2000"	"2000/02"	"Asthma (J45-J46)"	"GR113-085"	78	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Mar., 2000"	"2000/03"	"Asthma (J45-J46)"	"GR113-085"	71	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Apr., 2000"	"2000/04"	"Asthma (J45-J46)"	"GR113-085"	54	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"May, 2000"	"2000/05"	"Asthma (J45-J46)"	"GR113-085"	74	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Jun., 2000"	"2000/06"	"Asthma (J45-J46)"	"GR113-085"	71	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Asthma (J45-J46)"	"GR113-085"	68	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Asthma (J45-J46)"	"GR113-085"	49	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Asthma (J45-J46)"	"GR113-085"	52	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Asthma (J45-J46)"	"GR113-085"	63	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Asthma (J45-J46)"	"GR113-085"	70	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Asthma (J45-J46)"	"GR113-085"	79	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Jan., 2001"	"2001/01"	"Asthma (J45-J46)"	"GR113-085"	75	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Feb., 2001"	"2001/02"	"Asthma (J45-J46)"	"GR113-085"	83	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Mar., 2001"	"2001/03"	"Asthma (J45-J46)"	"GR113-085"	96	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Apr., 2001"	"2001/04"	"Asthma (J45-J46)"	"GR113-085"	68	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"May, 2001"	"2001/05"	"Asthma (J45-J46)"	"GR113-085"	67	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Jun., 2001"	"2001/06"	"Asthma (J45-J46)"	"GR113-085"	51	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Jul., 2001"	"2001/07"	"Asthma (J45-J46)"	"GR113-085"	60	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Aug., 2001"	"2001/08"	"Asthma (J45-J46)"	"GR113-085"	62	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Sep., 2001"	"2001/09"	"Asthma (J45-J46)"	"GR113-085"	58	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Oct., 2001"	"2001/10"	"Asthma (J45-J46)"	"GR113-085"	72	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Nov., 2001"	"2001/11"	"Asthma (J45-J46)"	"GR113-085"	59	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2001"	"2001"	"Dec., 2001"	"2001/12"	"Asthma (J45-J46)"	"GR113-085"	64	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Jan., 2002"	"2002/01"	"Asthma (J45-J46)"	"GR113-085"	85	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Feb., 2002"	"2002/02"	"Asthma (J45-J46)"	"GR113-085"	83	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Mar., 2002"	"2002/03"	"Asthma (J45-J46)"	"GR113-085"	87	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Apr., 2002"	"2002/04"	"Asthma (J45-J46)"	"GR113-085"	75	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"May, 2002"	"2002/05"	"Asthma (J45-J46)"	"GR113-085"	56	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Jun., 2002"	"2002/06"	"Asthma (J45-J46)"	"GR113-085"	54	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Asthma (J45-J46)"	"GR113-085"	74	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Asthma (J45-J46)"	"GR113-085"	55	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Asthma (J45-J46)"	"GR113-085"	58	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Asthma (J45-J46)"	"GR113-085"	65	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Asthma (J45-J46)"	"GR113-085"	71	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Asthma (J45-J46)"	"GR113-085"	68	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Asthma (J45-J46)"	"GR113-085"	79	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Asthma (J45-J46)"	"GR113-085"	95	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Asthma (J45-J46)"	"GR113-085"	73	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Asthma (J45-J46)"	"GR113-085"	63	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"May, 2003"	"2003/05"	"Asthma (J45-J46)"	"GR113-085"	60	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Asthma (J45-J46)"	"GR113-085"	64	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Asthma (J45-J46)"	"GR113-085"	62	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Asthma (J45-J46)"	"GR113-085"	53	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Asthma (J45-J46)"	"GR113-085"	52	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Asthma (J45-J46)"	"GR113-085"	62	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Asthma (J45-J46)"	"GR113-085"	81	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Asthma (J45-J46)"	"GR113-085"	72	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Asthma (J45-J46)"	"GR113-085"	89	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Asthma (J45-J46)"	"GR113-085"	53	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Asthma (J45-J46)"	"GR113-085"	76	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Asthma (J45-J46)"	"GR113-085"	52	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"May, 2004"	"2004/05"	"Asthma (J45-J46)"	"GR113-085"	45	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Asthma (J45-J46)"	"GR113-085"	57	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Asthma (J45-J46)"	"GR113-085"	52	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Asthma (J45-J46)"	"GR113-085"	59	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Asthma (J45-J46)"	"GR113-085"	45	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Asthma (J45-J46)"	"GR113-085"	62	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Asthma (J45-J46)"	"GR113-085"	67	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Asthma (J45-J46)"	"GR113-085"	75	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Asthma (J45-J46)"	"GR113-085"	86	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Asthma (J45-J46)"	"GR113-085"	86	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Asthma (J45-J46)"	"GR113-085"	81	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Asthma (J45-J46)"	"GR113-085"	57	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"May, 2005"	"2005/05"	"Asthma (J45-J46)"	"GR113-085"	66	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Asthma (J45-J46)"	"GR113-085"	51	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Asthma (J45-J46)"	"GR113-085"	49	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Asthma (J45-J46)"	"GR113-085"	47	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Asthma (J45-J46)"	"GR113-085"	50	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Asthma (J45-J46)"	"GR113-085"	47	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Asthma (J45-J46)"	"GR113-085"	77	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Asthma (J45-J46)"	"GR113-085"	61	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Asthma (J45-J46)"	"GR113-085"	71	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Asthma (J45-J46)"	"GR113-085"	62	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Asthma (J45-J46)"	"GR113-085"	70	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Asthma (J45-J46)"	"GR113-085"	60	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2006"	"2006"	"May, 2006"	"2006/05"	"Asthma (J45-J46)"	"GR113-085"	65	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Asthma (J45-J46)"	"GR113-085"	46	Not Applicable	Not Applicable
	"Large Fringe Metro"	"2"	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Asthma (J45-J46)"	"GR113-085"	54	Not Applicable	Not Applicable
