"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Fine Particulate Matter (µg/m³)	Min Fine Particulate Matter	Max Fine Particulate Matter	Avg Fine Particulate Matter Standard Deviation
	"Arkansas"	"05"	"Jul, 2006"	"2006/07"	14.532226000	4.300000000	31.300000000	4.774883780
	"Arkansas"	"05"	"Aug, 2006"	"2006/08"	14.534049000	4.200000000	33.900000000	5.303177322
	"Arkansas"	"05"	"Sep, 2006"	"2006/09"	12.331893000	0.000000000	27.700000000	5.436799970
	"Arkansas"	"05"	"Oct, 2006"	"2006/10"	10.319093000	0.000000000	29.300000000	4.154635871
	"Arkansas"	"05"	"Nov, 2006"	"2006/11"	11.997692000	2.500000000	26.500000000	3.823851878
	"Arkansas"	"05"	"Dec, 2006"	"2006/12"	10.533373000	0.800000000	24.500000000	3.632563095
	"Arkansas"	"05"	"Jan, 2007"	"2007/01"	9.025938000	1.800000000	22.700000000	3.188229492
	"Arkansas"	"05"	"Feb, 2007"	"2007/02"	10.408242000	3.900000000	24.200000000	3.451875885
	"Arkansas"	"05"	"Mar, 2007"	"2007/03"	11.879076000	0.000000000	28.700000000	4.763182627
	"Arkansas"	"05"	"Apr, 2007"	"2007/04"	10.336066000	0.000000000	23.600000000	4.201093378
	"Arkansas"	"05"	"May, 2007"	"2007/05"	14.954477000	0.000000000	49.200000000	6.791197388
	"Arkansas"	"05"	"Jun, 2007"	"2007/06"	15.015259000	0.500000000	34.600000000	5.521857352
	"Arkansas"	"05"	"Jul, 2007"	"2007/07"	12.776680000	0.000000000	35.100000000	4.704678287
	"Arkansas"	"05"	"Aug, 2007"	"2007/08"	17.576353000	5.200000000	36.500000000	5.323870044
	"Arkansas"	"05"	"Sep, 2007"	"2007/09"	14.126253000	0.000000000	32.300000000	5.950070893
	"Arkansas"	"05"	"Oct, 2007"	"2007/10"	9.732524000	0.800000000	25.100000000	3.731792736
	"Arkansas"	"05"	"Nov, 2007"	"2007/11"	12.071833000	2.700000000	26.100000000	4.736498659
	"Arkansas"	"05"	"Dec, 2007"	"2007/12"	10.524698000	0.000000000	27.800000000	3.762805179
	"Arkansas"	"05"	"Jan, 2008"	"2008/01"	8.768049000	2.200000000	20.800000000	2.643007748
	"Arkansas"	"05"	"Feb, 2008"	"2008/02"	10.019849000	1.700000000	23.200000000	3.319429572
	"Arkansas"	"05"	"Mar, 2008"	"2008/03"	11.032702000	1.800000000	22.700000000	2.815391038
	"Arkansas"	"05"	"Apr, 2008"	"2008/04"	11.019576000	2.300000000	21.800000000	3.736447023
	"Arkansas"	"05"	"May, 2008"	"2008/05"	11.644565000	3.800000000	24.900000000	3.648049870
	"Arkansas"	"05"	"Jun, 2008"	"2008/06"	10.930965000	1.000000000	24.000000000	3.614789506
	"Arkansas"	"05"	"Jul, 2008"	"2008/07"	16.166048000	3.300000000	35.300000000	5.458449388
	"Arkansas"	"05"	"Aug, 2008"	"2008/08"	15.472958000	0.000000000	33.100000000	4.354196559
	"Arkansas"	"05"	"Sep, 2008"	"2008/09"	14.394742000	2.500000000	30.400000000	5.312399589
	"Arkansas"	"05"	"Oct, 2008"	"2008/10"	12.248672000	2.100000000	34.700000000	6.428427513
	"Arkansas"	"05"	"Nov, 2008"	"2008/11"	12.338209000	1.300000000	26.600000000	5.235693543
	"Arkansas"	"05"	"Dec, 2008"	"2008/12"	7.970245000	1.200000000	18.100000000	2.532088096
	"Arkansas"	"05"	"Jan, 2009"	"2009/01"	11.836623000	1.400000000	27.200000000	4.763516565
	"Arkansas"	"05"	"Feb, 2009"	"2009/02"	9.495353000	3.000000000	22.000000000	3.240135898
	"Arkansas"	"05"	"Mar, 2009"	"2009/03"	9.830840000	2.200000000	22.000000000	3.679434067
	"Arkansas"	"05"	"Apr, 2009"	"2009/04"	10.345289000	4.400000000	19.500000000	2.889610827
	"Arkansas"	"05"	"May, 2009"	"2009/05"	9.644680000	0.800000000	22.000000000	3.916038090
	"Arkansas"	"05"	"Jun, 2009"	"2009/06"	14.143514000	4.400000000	32.600000000	5.189876722
	"Arkansas"	"05"	"Jul, 2009"	"2009/07"	12.702781000	3.500000000	28.100000000	5.073785582
	"Arkansas"	"05"	"Aug, 2009"	"2009/08"	12.167378000	3.500000000	25.900000000	4.786739821
	"Arkansas"	"05"	"Sep, 2009"	"2009/09"	12.733119000	1.300000000	27.000000000	4.997216372
	"Arkansas"	"05"	"Oct, 2009"	"2009/10"	7.061470000	1.000000000	19.900000000	2.714835479
	"Arkansas"	"05"	"Nov, 2009"	"2009/11"	12.737866000	0.100000000	26.600000000	4.672994454
	"Arkansas"	"05"	"Dec, 2009"	"2009/12"	9.866717000	0.000000000	29.400000000	4.887627813
	"Arkansas"	"05"	"Jan, 2010"	"2010/01"	10.692174000	3.100000000	26.600000000	4.092266432
	"Arkansas"	"05"	"Feb, 2010"	"2010/02"	10.597671000	2.200000000	28.200000000	4.067058386
	"Arkansas"	"05"	"Mar, 2010"	"2010/03"	10.258691000	1.000000000	22.900000000	4.335475695
	"Arkansas"	"05"	"Apr, 2010"	"2010/04"	12.475955000	1.900000000	27.500000000	4.563243804
	"Arkansas"	"05"	"May, 2010"	"2010/05"	11.490508000	2.900000000	23.600000000	4.046293652
	"Arkansas"	"05"	"Jun, 2010"	"2010/06"	13.409473000	4.800000000	26.200000000	3.595761641
	"Arkansas"	"05"	"Jul, 2010"	"2010/07"	13.416370000	3.400000000	24.800000000	3.805239597
	"Arkansas"	"05"	"Aug, 2010"	"2010/08"	13.383019000	3.000000000	25.400000000	3.756961842
	"Arkansas"	"05"	"Sep, 2010"	"2010/09"	11.920847000	3.100000000	24.200000000	4.004812731
	"Arkansas"	"05"	"Oct, 2010"	"2010/10"	11.775267000	2.500000000	27.500000000	4.922816364
	"Arkansas"	"05"	"Nov, 2010"	"2010/11"	11.201951000	1.400000000	29.900000000	4.695137540
	"Arkansas"	"05"	"Dec, 2010"	"2010/12"	12.335866000	2.200000000	24.000000000	4.013708389
	"Arkansas"	"05"	"Jan, 2011"	"2011/01"	13.269925000	0.000000000	36.300000000	5.473819407
	"Arkansas"	"05"	"Feb, 2011"	"2011/02"	10.772401000	3.500000000	22.800000000	2.599801242
	"Arkansas"	"05"	"Mar, 2011"	"2011/03"	11.745278000	3.800000000	22.900000000	3.152187281
	"Arkansas"	"05"	"Apr, 2011"	"2011/04"	10.110277000	2.600000000	19.700000000	3.301332383
	"Arkansas"	"05"	"May, 2011"	"2011/05"	11.688521000	3.300000000	31.600000000	4.878676872
	"Arkansas"	"05"	"Jun, 2011"	"2011/06"	15.532531000	5.700000000	38.500000000	5.064282775
	"Arkansas"	"05"	"Jul, 2011"	"2011/07"	13.595258000	4.200000000	25.100000000	3.057612490
	"Arkansas"	"05"	"Aug, 2011"	"2011/08"	13.347747000	3.300000000	25.900000000	4.503638149
	"Arkansas"	"05"	"Sep, 2011"	"2011/09"	11.180993000	2.800000000	25.500000000	4.238843625
	"Arkansas"	"05"	"Oct, 2011"	"2011/10"	10.767358000	3.800000000	22.100000000	3.461812597
	"Arkansas"	"05"	"Nov, 2011"	"2011/11"	8.297259000	0.500000000	18.200000000	3.062616786
	"Arkansas"	"05"	"Dec, 2011"	"2011/12"	10.652876000	1.000000000	22.600000000	3.004543121
"Total"	"Arkansas"	"05"			12.134864000	0.000000000	54.200000000	5.151137629
	"California"	"06"	"Jan, 2003"	"2003/01"	23.624512000	0.000000000	65.000000000	10.914764717
	"California"	"06"	"Feb, 2003"	"2003/02"	14.723170000	0.000000000	60.300000000	8.006426065
	"California"	"06"	"Mar, 2003"	"2003/03"	9.298647000	0.000000000	50.200000000	6.757505657
	"California"	"06"	"Apr, 2003"	"2003/04"	6.827351000	0.000000000	20.900000000	3.346912076
	"California"	"06"	"May, 2003"	"2003/05"	11.266775000	0.000000000	38.500000000	6.747491634
	"California"	"06"	"Jun, 2003"	"2003/06"	11.734916000	0.000000000	44.500000000	5.762201026
	"California"	"06"	"Jul, 2003"	"2003/07"	13.660430000	0.000000000	62.400000000	6.259165284
	"California"	"06"	"Aug, 2003"	"2003/08"	9.414139000	0.000000000	23.100000000	3.619031371
	"California"	"06"	"Sep, 2003"	"2003/09"	14.884650000	0.000000000	54.700000000	8.019972385
	"California"	"06"	"Oct, 2003"	"2003/10"	15.356475000	0.000000000	65.000000000	12.640015976
	"California"	"06"	"Nov, 2003"	"2003/11"	18.892933000	0.000000000	65.000000000	10.291403222
	"California"	"06"	"Dec, 2003"	"2003/12"	17.648785000	0.000000000	60.700000000	9.842069645
	"California"	"06"	"Jan, 2004"	"2004/01"	23.103360000	0.000000000	65.000000000	10.659619655
	"California"	"06"	"Feb, 2004"	"2004/02"	12.639520000	0.000000000	65.000000000	8.115412482
	"California"	"06"	"Mar, 2004"	"2004/03"	12.636782000	0.000000000	63.500000000	9.579640481
	"California"	"06"	"Apr, 2004"	"2004/04"	10.120434000	0.000000000	39.300000000	5.159936524
	"California"	"06"	"May, 2004"	"2004/05"	8.911667000	0.000000000	22.700000000	3.720179702
	"California"	"06"	"Jun, 2004"	"2004/06"	11.631102000	0.000000000	49.100000000	5.829964993
	"California"	"06"	"Jul, 2004"	"2004/07"	10.968759000	0.000000000	65.000000000	5.454102479
	"California"	"06"	"Aug, 2004"	"2004/08"	9.917432000	0.000000000	28.000000000	4.445200573
	"California"	"06"	"Sep, 2004"	"2004/09"	10.256621000	0.000000000	50.900000000	5.360953235
	"California"	"06"	"Oct, 2004"	"2004/10"	11.862764000	0.000000000	65.000000000	7.976433835
	"California"	"06"	"Nov, 2004"	"2004/11"	19.580235000	0.000000000	65.000000000	10.315205985
	"California"	"06"	"Dec, 2004"	"2004/12"	19.692316000	0.000000000	65.000000000	10.685808973
	"California"	"06"	"Jan, 2005"	"2005/01"	16.045111000	0.000000000	50.500000000	9.069389938
	"California"	"06"	"Feb, 2005"	"2005/02"	13.312605000	0.000000000	62.900000000	9.006230227
	"California"	"06"	"Mar, 2005"	"2005/03"	10.126714000	0.000000000	60.400000000	7.261450376
	"California"	"06"	"Apr, 2005"	"2005/04"	8.048546000	0.000000000	27.300000000	4.139395997
	"California"	"06"	"May, 2005"	"2005/05"	8.305133000	0.000000000	32.500000000	4.728963508
	"California"	"06"	"Jun, 2005"	"2005/06"	8.057477000	0.000000000	26.600000000	4.161540539
	"California"	"06"	"Jul, 2005"	"2005/07"	12.435557000	0.000000000	50.400000000	5.405323331
	"California"	"06"	"Aug, 2005"	"2005/08"	11.569789000	0.000000000	25.800000000	3.703561128
	"California"	"06"	"Sep, 2005"	"2005/09"	10.649659000	0.000000000	33.100000000	4.671537479
	"California"	"06"	"Oct, 2005"	"2005/10"	10.750922000	0.000000000	65.000000000	7.796549505
	"California"	"06"	"Nov, 2005"	"2005/11"	16.722733000	0.000000000	61.000000000	9.917216177
	"California"	"06"	"Dec, 2005"	"2005/12"	23.087926000	0.000000000	65.000000000	15.261975285
	"California"	"06"	"Jan, 2006"	"2006/01"	13.988252000	0.000000000	65.000000000	8.198007588
	"California"	"06"	"Feb, 2006"	"2006/02"	16.014088000	0.000000000	65.000000000	8.999123558
	"California"	"06"	"Mar, 2006"	"2006/03"	7.098429000	0.000000000	28.800000000	3.728291661
	"California"	"06"	"Apr, 2006"	"2006/04"	6.534360000	0.000000000	21.100000000	3.422772984
	"California"	"06"	"May, 2006"	"2006/05"	10.089865000	0.000000000	42.700000000	5.050650782
	"California"	"06"	"Jun, 2006"	"2006/06"	9.181056000	0.000000000	29.700000000	4.170270058
	"California"	"06"	"Jul, 2006"	"2006/07"	10.550554000	0.000000000	26.200000000	3.861705553
	"California"	"06"	"Aug, 2006"	"2006/08"	9.690162000	0.000000000	30.700000000	3.047552063
	"California"	"06"	"Sep, 2006"	"2006/09"	11.479638000	0.000000000	41.400000000	4.411082671
	"California"	"06"	"Oct, 2006"	"2006/10"	9.996634000	0.000000000	27.700000000	3.937062536
	"California"	"06"	"Nov, 2006"	"2006/11"	12.937861000	0.000000000	59.700000000	6.713033594
	"California"	"06"	"Dec, 2006"	"2006/12"	21.382524000	0.000000000	65.000000000	13.421135512
	"California"	"06"	"Jan, 2007"	"2007/01"	23.110319000	0.000000000	65.000000000	14.001668651
	"California"	"06"	"Feb, 2007"	"2007/02"	12.271316000	0.000000000	65.000000000	11.778851175
	"California"	"06"	"Mar, 2007"	"2007/03"	7.971351000	0.000000000	33.300000000	4.144698789
	"California"	"06"	"Apr, 2007"	"2007/04"	6.729313000	0.000000000	19.500000000	3.555941697
	"California"	"06"	"May, 2007"	"2007/05"	7.960929000	0.000000000	21.100000000	3.312110687
	"California"	"06"	"Jun, 2007"	"2007/06"	7.827082000	0.000000000	20.900000000	3.294064543
	"California"	"06"	"Jul, 2007"	"2007/07"	8.814874000	0.000000000	49.500000000	5.365459238
	"California"	"06"	"Aug, 2007"	"2007/08"	7.984222000	0.000000000	19.300000000	2.992695081
	"California"	"06"	"Sep, 2007"	"2007/09"	8.102452000	0.000000000	32.200000000	4.081852241
	"California"	"06"	"Oct, 2007"	"2007/10"	10.550567000	0.000000000	65.000000000	9.219553150
	"California"	"06"	"Nov, 2007"	"2007/11"	15.481040000	0.000000000	65.000000000	8.318660803
	"California"	"06"	"Dec, 2007"	"2007/12"	13.579876000	0.000000000	65.000000000	7.147964287
	"California"	"06"	"Jan, 2008"	"2008/01"	11.712642000	0.000000000	55.100000000	8.134125444
	"California"	"06"	"Feb, 2008"	"2008/02"	10.039690000	0.000000000	51.100000000	5.848516851
	"California"	"06"	"Mar, 2008"	"2008/03"	7.381726000	0.000000000	24.500000000	4.031021620
	"California"	"06"	"Apr, 2008"	"2008/04"	7.667108000	0.000000000	21.000000000	3.607053462
	"California"	"06"	"May, 2008"	"2008/05"	8.703851000	0.000000000	30.400000000	4.034884200
	"California"	"06"	"Jun, 2008"	"2008/06"	15.577855000	0.000000000	65.000000000	17.155579199
	"California"	"06"	"Jul, 2008"	"2008/07"	18.447482000	0.000000000	65.000000000	14.314315271
	"California"	"06"	"Aug, 2008"	"2008/08"	8.696567000	0.000000000	33.300000000	4.100492413
	"California"	"06"	"Sep, 2008"	"2008/09"	10.296067000	0.300000000	27.300000000	3.709109201
	"California"	"06"	"Oct, 2008"	"2008/10"	9.996760000	0.000000000	52.300000000	4.920378248
	"California"	"06"	"Nov, 2008"	"2008/11"	14.324373000	0.000000000	65.000000000	10.763374539
	"California"	"06"	"Dec, 2008"	"2008/12"	17.685739000	0.000000000	65.000000000	11.416211298
	"California"	"06"	"Jan, 2009"	"2009/01"	18.567623000	0.000000000	62.000000000	10.151127318
	"California"	"06"	"Feb, 2009"	"2009/02"	10.741767000	0.000000000	56.700000000	8.318710877
	"California"	"06"	"Mar, 2009"	"2009/03"	8.301177000	0.000000000	29.000000000	4.851987589
	"California"	"06"	"Apr, 2009"	"2009/04"	9.753766000	0.000000000	23.800000000	4.148802918
	"California"	"06"	"May, 2009"	"2009/05"	12.190153000	0.000000000	31.700000000	5.112319789
	"California"	"06"	"Jun, 2009"	"2009/06"	10.214321000	0.000000000	28.200000000	4.672705880
	"California"	"06"	"Jul, 2009"	"2009/07"	11.223851000	0.000000000	26.500000000	4.680853373
	"California"	"06"	"Aug, 2009"	"2009/08"	11.965897000	0.000000000	31.500000000	5.655874743
	"California"	"06"	"Sep, 2009"	"2009/09"	11.598812000	0.000000000	30.700000000	5.242011590
	"California"	"06"	"Oct, 2009"	"2009/10"	10.597389000	0.000000000	36.600000000	6.026398541
	"California"	"06"	"Nov, 2009"	"2009/11"	15.927650000	0.000000000	65.000000000	8.503408998
	"California"	"06"	"Dec, 2009"	"2009/12"	20.253123000	0.000000000	65.000000000	11.714409041
	"California"	"06"	"Jan, 2010"	"2010/01"	14.772110000	0.000000000	52.400000000	9.305852240
	"California"	"06"	"Feb, 2010"	"2010/02"	9.408490000	0.000000000	42.600000000	6.096321796
	"California"	"06"	"Mar, 2010"	"2010/03"	7.087455000	0.000000000	23.200000000	3.998306082
	"California"	"06"	"Apr, 2010"	"2010/04"	7.252264000	0.000000000	23.000000000	3.946665296
	"California"	"06"	"May, 2010"	"2010/05"	6.540378000	0.000000000	24.900000000	3.659371224
	"California"	"06"	"Jun, 2010"	"2010/06"	7.267009000	0.000000000	25.300000000	4.293157569
	"California"	"06"	"Jul, 2010"	"2010/07"	9.072020000	0.000000000	29.000000000	3.604166762
	"California"	"06"	"Aug, 2010"	"2010/08"	7.298224000	0.000000000	22.500000000	3.300385249
	"California"	"06"	"Sep, 2010"	"2010/09"	7.914015000	0.000000000	24.300000000	3.454181205
	"California"	"06"	"Oct, 2010"	"2010/10"	8.054303000	0.000000000	29.200000000	3.957406372
	"California"	"06"	"Nov, 2010"	"2010/11"	9.956933000	0.000000000	43.100000000	5.171044145
	"California"	"06"	"Dec, 2010"	"2010/12"	12.879437000	0.000000000	65.000000000	8.881701711
	"California"	"06"	"Jan, 2011"	"2011/01"	14.569051000	0.000000000	46.100000000	6.356828323
	"California"	"06"	"Feb, 2011"	"2011/02"	8.895260000	0.000000000	39.100000000	5.363609492
	"California"	"06"	"Mar, 2011"	"2011/03"	6.657681000	0.000000000	22.800000000	3.443916489
	"California"	"06"	"Apr, 2011"	"2011/04"	6.587594000	0.000000000	27.800000000	3.381677984
	"California"	"06"	"May, 2011"	"2011/05"	6.645695000	0.000000000	18.000000000	2.844700185
	"California"	"06"	"Jun, 2011"	"2011/06"	7.322838000	0.000000000	26.400000000	3.921248674
	"California"	"06"	"Jul, 2011"	"2011/07"	7.373194000	0.000000000	45.600000000	5.375274327
	"California"	"06"	"Aug, 2011"	"2011/08"	7.311998000	0.000000000	38.800000000	3.278802958
	"California"	"06"	"Sep, 2011"	"2011/09"	8.824963000	0.700000000	23.600000000	2.798578573
	"California"	"06"	"Oct, 2011"	"2011/10"	8.412248000	0.000000000	22.500000000	3.454413620
	"California"	"06"	"Nov, 2011"	"2011/11"	10.681840000	0.100000000	27.900000000	5.123105919
	"California"	"06"	"Dec, 2011"	"2011/12"	18.141124000	0.000000000	65.000000000	10.662434694
"Total"	"California"	"06"			11.653820000	0.000000000	65.000000000	8.342338005
	"Colorado"	"08"	"Jan, 2003"	"2003/01"	10.505391000	0.000000000	31.100000000	4.319914817
	"Colorado"	"08"	"Feb, 2003"	"2003/02"	10.646558000	0.000000000	33.300000000	5.678661964
	"Colorado"	"08"	"Mar, 2003"	"2003/03"	8.723889000	0.000000000	26.200000000	4.479026048
	"Colorado"	"08"	"Apr, 2003"	"2003/04"	7.475105000	0.000000000	25.200000000	3.337433263
	"Colorado"	"08"	"May, 2003"	"2003/05"	8.463648000	0.000000000	23.100000000	3.182108069
	"Colorado"	"08"	"Jun, 2003"	"2003/06"	7.845511000	0.000000000	21.000000000	3.595435514
	"Colorado"	"08"	"Jul, 2003"	"2003/07"	10.450786000	2.800000000	22.700000000	2.922408516
	"Colorado"	"08"	"Aug, 2003"	"2003/08"	8.427853000	0.000000000	22.400000000	3.220750406
	"Colorado"	"08"	"Sep, 2003"	"2003/09"	6.707004000	0.000000000	23.400000000	3.442040354
	"Colorado"	"08"	"Oct, 2003"	"2003/10"	8.591791000	0.000000000	29.600000000	3.723888349
	"Colorado"	"08"	"Nov, 2003"	"2003/11"	9.786471000	0.000000000	37.600000000	5.391946911
	"Colorado"	"08"	"Dec, 2003"	"2003/12"	11.860772000	0.000000000	41.400000000	6.317980681
	"Colorado"	"08"	"Jan, 2004"	"2004/01"	17.200783000	0.000000000	65.000000000	12.473519897
	"Colorado"	"08"	"Feb, 2004"	"2004/02"	15.146271000	0.000000000	65.000000000	10.015334334
	"Colorado"	"08"	"Mar, 2004"	"2004/03"	8.010707000	0.000000000	31.400000000	3.663973136
	"Colorado"	"08"	"Apr, 2004"	"2004/04"	8.740182000	0.000000000	24.800000000	3.686062902
	"Colorado"	"08"	"May, 2004"	"2004/05"	6.835291000	0.000000000	18.900000000	2.718875726
	"Colorado"	"08"	"Jun, 2004"	"2004/06"	6.697407000	0.000000000	21.800000000	3.229107700
	"Colorado"	"08"	"Jul, 2004"	"2004/07"	8.816405000	0.000000000	32.400000000	3.987550516
	"Colorado"	"08"	"Aug, 2004"	"2004/08"	7.852320000	0.000000000	21.300000000	3.256358372
	"Colorado"	"08"	"Sep, 2004"	"2004/09"	6.710444000	0.000000000	18.700000000	3.337376863
	"Colorado"	"08"	"Oct, 2004"	"2004/10"	6.809187000	0.000000000	24.600000000	3.075361991
	"Colorado"	"08"	"Nov, 2004"	"2004/11"	9.249326000	0.000000000	25.000000000	3.922242536
	"Colorado"	"08"	"Dec, 2004"	"2004/12"	11.384605000	0.000000000	36.900000000	5.625109771
	"Colorado"	"08"	"Jan, 2005"	"2005/01"	14.925141000	0.000000000	45.100000000	7.856895020
	"Colorado"	"08"	"Feb, 2005"	"2005/02"	11.486136000	0.000000000	41.500000000	5.497102426
	"Colorado"	"08"	"Mar, 2005"	"2005/03"	7.945393000	0.000000000	38.900000000	4.223421796
	"Colorado"	"08"	"Apr, 2005"	"2005/04"	8.020090000	0.000000000	23.900000000	3.158979113
	"Colorado"	"08"	"May, 2005"	"2005/05"	7.067477000	0.000000000	20.300000000	3.390227684
	"Colorado"	"08"	"Jun, 2005"	"2005/06"	8.552055000	0.000000000	26.600000000	4.720949181
	"Colorado"	"08"	"Jul, 2005"	"2005/07"	11.313505000	1.500000000	25.400000000	3.688541174
	"Colorado"	"08"	"Aug, 2005"	"2005/08"	8.687838000	0.000000000	25.500000000	3.397266015
	"Colorado"	"08"	"Sep, 2005"	"2005/09"	8.584462000	0.000000000	23.800000000	3.595121912
	"Colorado"	"08"	"Oct, 2005"	"2005/10"	8.462861000	0.200000000	20.300000000	3.223750684
	"Colorado"	"08"	"Nov, 2005"	"2005/11"	8.759783000	0.000000000	27.800000000	4.076385386
	"Colorado"	"08"	"Dec, 2005"	"2005/12"	11.528321000	0.000000000	46.000000000	7.120901115
	"Colorado"	"08"	"Jan, 2006"	"2006/01"	8.315170000	0.000000000	32.500000000	3.896658266
	"Colorado"	"08"	"Feb, 2006"	"2006/02"	10.051723000	0.000000000	50.500000000	5.687324503
	"Colorado"	"08"	"Mar, 2006"	"2006/03"	9.430561000	0.000000000	49.900000000	5.998959487
	"Colorado"	"08"	"Apr, 2006"	"2006/04"	6.874028000	0.000000000	22.800000000	2.946302811
	"Colorado"	"08"	"May, 2006"	"2006/05"	7.302631000	0.000000000	18.900000000	2.975185671
	"Colorado"	"08"	"Jun, 2006"	"2006/06"	9.223567000	0.000000000	20.700000000	3.562883513
	"Colorado"	"08"	"Jul, 2006"	"2006/07"	10.136013000	0.000000000	32.100000000	3.564515275
	"Colorado"	"08"	"Aug, 2006"	"2006/08"	7.974662000	0.000000000	19.100000000	2.663546303
	"Colorado"	"08"	"Sep, 2006"	"2006/09"	7.844944000	0.000000000	43.100000000	4.664243165
	"Colorado"	"08"	"Oct, 2006"	"2006/10"	7.132510000	0.000000000	25.400000000	3.057799728
	"Colorado"	"08"	"Nov, 2006"	"2006/11"	10.304639000	0.000000000	35.100000000	4.582574933
	"Colorado"	"08"	"Dec, 2006"	"2006/12"	11.737535000	0.000000000	39.600000000	6.019733956
	"Colorado"	"08"	"Jan, 2007"	"2007/01"	16.131354000	0.000000000	65.000000000	9.532436867
	"Colorado"	"08"	"Feb, 2007"	"2007/02"	15.233184000	0.000000000	65.000000000	12.068705599
	"Colorado"	"08"	"Mar, 2007"	"2007/03"	7.928368000	0.000000000	27.400000000	4.301449379
	"Colorado"	"08"	"Apr, 2007"	"2007/04"	7.156678000	0.000000000	23.200000000	3.137121875
	"Colorado"	"08"	"May, 2007"	"2007/05"	7.104686000	0.000000000	17.500000000	3.032605817
	"Colorado"	"08"	"Jun, 2007"	"2007/06"	8.628092000	0.000000000	20.400000000	3.118092517
	"Colorado"	"08"	"Jul, 2007"	"2007/07"	11.590859000	0.300000000	31.900000000	4.295441452
	"Colorado"	"08"	"Aug, 2007"	"2007/08"	9.187004000	0.000000000	24.100000000	3.287415422
	"Colorado"	"08"	"Sep, 2007"	"2007/09"	7.858062000	1.100000000	19.800000000	2.841652250
	"Colorado"	"08"	"Oct, 2007"	"2007/10"	8.523777000	0.000000000	26.000000000	4.554783131
	"Colorado"	"08"	"Nov, 2007"	"2007/11"	10.084573000	0.200000000	25.200000000	3.651186630
	"Colorado"	"08"	"Dec, 2007"	"2007/12"	11.958155000	0.000000000	49.400000000	6.938075400
	"Colorado"	"08"	"Jan, 2008"	"2008/01"	9.937586000	0.000000000	38.300000000	6.847256457
	"Colorado"	"08"	"Feb, 2008"	"2008/02"	9.070813000	0.000000000	32.500000000	4.945815145
	"Colorado"	"08"	"Mar, 2008"	"2008/03"	7.946630000	0.000000000	27.400000000	3.578445983
	"Colorado"	"08"	"Apr, 2008"	"2008/04"	7.631189000	0.000000000	18.200000000	3.292932131
	"Colorado"	"08"	"May, 2008"	"2008/05"	7.416388000	0.000000000	18.000000000	2.739473097
	"Colorado"	"08"	"Jun, 2008"	"2008/06"	8.477235000	0.000000000	29.800000000	4.727532553
	"Colorado"	"08"	"Jul, 2008"	"2008/07"	11.685194000	0.000000000	31.600000000	4.008341967
	"Colorado"	"08"	"Aug, 2008"	"2008/08"	9.797101000	0.000000000	29.100000000	4.253785641
	"Colorado"	"08"	"Sep, 2008"	"2008/09"	8.623850000	0.000000000	27.200000000	4.141335310
	"Colorado"	"08"	"Oct, 2008"	"2008/10"	8.934188000	0.000000000	24.200000000	3.876031546
